id,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Online boarding,satisfaction
37622,3,4,5,3,4,5,3,0,4,0
124991,1,3,3,4,4,1,0,2,1,0
96388,5,5,5,4,5,3,0,0,5,1
25170,5,5,3,5,2,3,5,22,3,1
55246,4,4,3,1,3,3,0,0,3,0
9827,4,5,5,4,4,3,0,0,4,1
830,3,1,4,1,4,3,57,52,3,0
107076,5,3,5,5,4,3,42,79,4,0
125185,4,4,4,4,4,3,0,0,4,1
119718,4,4,4,4,4,4,126,117,3,0
101510,1,1,1,1,1,2,7,7,4,0
94057,3,2,3,2,3,2,1,2,4,0
121992,5,5,5,4,5,4,36,24,5,1
3237,3,4,4,4,4,4,183,187,4,1
51361,2,2,2,2,2,4,0,,3,0
9211,5,5,1,3,5,5,0,0,5,1
43410,3,4,4,3,4,4,0,0,4,1
85913,1,1,1,1,1,1,8,0,3,0
49834,4,1,2,2,2,3,0,0,3,0
122720,5,3,4,5,5,3,2,0,3,1
90455,4,4,4,5,4,4,0,0,5,1
44552,5,3,4,3,5,4,86,62,0,0
124193,4,5,4,5,4,2,0,0,3,0
101186,5,5,5,3,5,2,0,0,3,0
44404,5,1,1,2,1,2,9,27,3,0
77903,4,1,4,2,4,3,6,2,3,0
118851,4,2,3,1,3,4,0,0,1,0
98975,1,3,4,3,1,2,0,0,4,0
10214,5,5,5,3,5,4,48,43,4,1
129413,5,5,5,4,5,5,0,0,4,1
116380,5,3,5,3,4,5,32,27,3,0
45954,4,4,4,5,4,3,0,0,2,0
98443,4,5,3,1,3,2,0,0,2,0
153,5,5,5,4,5,3,0,10,4,1
127335,4,4,4,5,4,4,7,0,5,1
127576,4,4,4,3,4,4,0,0,3,0
58364,1,2,1,2,1,2,0,0,3,0
30606,1,1,3,2,3,4,0,0,5,1
47630,3,3,5,3,5,5,0,5,5,1
111050,5,4,5,1,5,5,2,0,3,1
84067,4,4,4,3,4,3,0,0,5,1
49522,3,1,1,3,4,3,157,154,3,1
41048,3,3,3,3,3,3,0,0,5,0
54968,4,4,4,3,4,3,36,37,5,1
55868,2,5,4,3,3,1,14,44,0,1
16025,5,5,4,3,4,2,0,0,2,0
57029,5,5,5,3,5,4,0,0,5,1
66344,4,4,4,3,4,5,0,0,4,1
105243,1,4,3,1,4,4,55,50,4,0
39054,4,3,4,4,5,2,0,12,3,0
99501,2,5,3,1,4,3,0,0,1,0
16267,1,4,4,4,2,1,0,0,1,0
72906,3,3,3,3,3,4,0,0,4,1
99935,5,5,4,5,4,4,0,0,1,0
20435,3,5,4,4,4,2,0,0,3,0
89955,5,4,3,5,5,2,24,19,3,0
33224,4,5,3,4,4,2,0,0,2,0
113595,1,3,4,3,1,3,161,150,3,0
1275,4,3,4,4,5,2,0,0,1,0
23363,3,2,4,3,5,4,0,0,4,1
2210,3,3,5,4,4,2,20,62,1,0
64398,4,4,3,1,3,2,0,0,2,0
40712,5,5,5,2,5,3,0,0,3,1
122882,3,1,1,3,3,3,0,3,5,0
104562,5,5,5,3,5,3,35,26,4,1
43292,3,3,4,4,3,1,0,0,1,0
116482,3,4,3,3,4,3,0,0,2,0
101140,4,4,4,3,4,5,0,0,4,1
112104,3,5,5,4,1,4,0,0,1,0
61692,5,3,4,2,3,2,160,154,2,0
69818,2,2,2,5,2,5,0,0,5,1
94509,5,5,5,5,5,5,0,1,5,1
118779,4,4,4,5,5,1,2,0,2,0
86937,5,4,5,5,4,4,4,1,5,1
109525,1,4,4,2,3,2,7,0,3,0
65993,4,5,3,3,4,4,3,0,4,0
35912,4,5,3,4,4,2,0,0,2,0
4910,3,3,3,1,3,1,0,0,4,0
49993,1,2,1,4,2,2,68,67,2,0
16000,5,2,5,5,5,4,0,0,1,0
73192,3,4,2,2,3,3,0,0,3,0
107078,2,2,4,2,2,2,0,0,2,0
91348,5,2,3,1,3,2,0,0,5,1
37263,3,2,4,2,3,5,3,0,3,0
56377,4,2,5,4,5,5,0,0,5,1
60878,4,4,4,3,4,4,85,91,5,1
74051,4,5,5,4,4,3,0,8,3,0
113966,2,4,2,2,3,4,19,7,4,0
67890,3,2,3,3,3,5,17,4,5,0
54129,1,4,3,3,5,3,20,3,4,0
94627,4,5,5,4,4,5,0,0,0,1
116216,2,4,2,3,2,4,15,16,3,0
95521,2,3,5,2,3,3,0,0,2,0
58081,3,3,3,4,2,4,394,392,4,0
22200,3,5,4,4,5,3,115,106,1,0
114412,4,4,4,4,4,4,0,0,5,1
95033,2,1,2,4,3,1,0,0,1,0
111864,3,3,4,5,4,4,39,17,3,0
19988,4,1,3,2,4,3,0,0,3,0
7632,4,4,4,4,4,4,0,0,4,1
123153,1,5,3,4,3,4,0,0,2,0
15104,4,3,3,2,3,4,0,0,2,0
55457,4,2,4,2,4,1,9,9,3,0
20595,5,5,5,3,5,1,0,0,2,1
81218,2,1,3,2,3,3,60,120,2,0
97589,1,2,3,2,3,2,102,101,1,0
44699,2,2,1,5,5,2,15,24,0,0
28314,1,2,3,3,2,4,7,0,4,0
116767,3,5,5,3,5,4,1,0,2,0
99879,3,5,4,2,3,2,196,205,2,0
22040,2,4,3,1,1,1,178,163,1,0
22488,3,5,4,4,5,2,81,75,2,0
66552,4,4,4,4,4,1,0,0,4,0
78670,5,5,5,4,5,5,40,25,4,1
91278,5,5,5,4,5,3,0,0,4,1
97815,5,5,5,4,5,4,5,0,5,1
117454,5,1,5,1,5,4,27,24,3,0
104619,2,3,2,4,2,4,0,0,5,1
37169,5,0,5,4,5,3,1,0,3,0
11802,1,3,5,3,2,1,0,0,2,0
66679,4,4,4,3,4,2,0,9,3,0
102557,3,3,4,4,3,3,22,10,3,0
82347,3,5,3,4,3,2,0,0,1,0
43625,2,1,2,1,2,1,0,0,3,0
1328,5,5,5,3,5,4,0,0,4,1
22975,3,3,3,5,2,2,0,0,5,1
23286,3,1,4,4,2,4,0,0,2,0
2102,2,5,3,4,4,1,2,7,2,0
8075,3,3,3,3,3,5,0,0,5,1
39071,4,4,4,4,4,1,0,0,5,1
29821,4,3,4,5,5,2,0,0,2,0
84790,5,4,5,3,5,3,0,0,4,1
79730,4,4,4,5,5,3,0,0,2,0
37017,3,2,3,3,4,2,16,16,4,0
62376,5,5,5,5,5,5,8,0,5,1
77562,3,2,5,4,5,3,79,62,3,0
49005,4,5,1,1,3,3,0,0,1,0
120478,4,2,4,1,4,2,0,0,3,0
35783,2,3,4,2,4,4,107,115,1,0
109492,4,4,4,3,4,3,1,0,5,1
81504,2,2,2,4,2,4,0,8,5,0
30582,5,3,5,3,4,5,5,5,0,1
22562,1,1,3,4,2,2,0,0,2,0
108989,5,5,5,3,5,3,0,0,4,1
94555,4,5,4,4,4,1,0,0,1,1
104740,1,1,1,4,1,2,31,4,4,0
59088,3,3,1,3,4,2,29,30,4,1
82483,4,4,4,5,4,5,7,0,4,1
113935,3,4,5,4,3,4,151,385,4,1
15272,4,4,4,1,4,5,0,0,3,1
62258,2,5,2,3,3,2,108,99,3,0
71688,3,2,4,3,5,5,9,10,2,0
29396,2,1,3,2,4,2,0,0,1,0
26311,5,5,5,1,5,1,0,8,1,1
101586,1,5,1,1,3,2,4,8,3,0
13809,3,3,5,2,2,1,16,7,3,0
122444,4,4,4,3,4,4,0,0,5,1
9980,4,2,4,3,4,2,27,40,3,0
63392,3,5,5,4,4,4,0,0,2,0
110903,2,2,2,4,2,3,0,0,4,0
76471,4,4,4,4,4,5,0,0,4,1
96619,5,5,5,4,5,5,0,0,5,1
9431,2,5,2,4,3,3,46,46,3,0
92709,4,4,3,4,5,5,0,8,4,0
101664,5,5,5,3,5,5,0,0,5,1
22661,5,2,4,4,4,1,0,0,3,0
77962,5,5,5,3,5,4,0,0,4,1
10761,3,3,1,2,3,3,0,0,3,0
33033,4,5,4,1,4,2,0,0,4,1
115316,2,2,2,2,2,4,47,38,3,0
27437,2,1,1,1,3,5,0,0,5,1
46711,5,2,5,4,4,5,4,2,0,0
103972,4,4,3,2,3,2,16,15,2,0
22576,5,4,4,3,3,4,42,40,2,0
44523,1,3,2,2,3,4,0,0,3,0
123823,5,5,5,5,5,5,0,0,4,1
113192,4,4,4,4,4,5,7,0,4,1
19632,1,5,1,1,2,4,2,13,3,0
66268,1,3,1,3,1,3,0,0,4,0
41830,3,2,5,3,4,4,2,0,4,1
100584,3,4,5,3,5,5,0,0,3,0
96134,3,3,3,3,3,5,0,0,4,1
73226,4,4,4,2,3,2,0,0,2,0
113175,4,2,4,3,4,4,0,0,1,0
45276,5,5,5,1,5,2,0,0,2,1
19885,5,5,5,5,5,5,97,102,5,1
1488,5,5,5,5,5,3,0,0,5,1
107846,3,3,2,3,2,1,67,63,1,0
20975,3,4,3,4,3,5,0,2,5,1
8663,5,5,5,5,5,5,0,0,4,1
72255,4,4,4,5,4,3,0,0,5,1
6595,2,2,2,3,2,3,2,0,4,0
67732,1,2,3,4,3,4,0,0,3,0
105622,3,3,4,4,4,2,4,5,2,1
114970,4,4,4,3,4,4,0,0,4,1
113299,4,5,5,3,4,5,16,4,4,1
124996,1,3,4,2,4,5,0,0,4,0
110183,3,5,2,1,2,5,0,8,2,0
49519,2,2,5,5,5,4,8,1,4,1
89541,3,4,5,5,5,4,7,4,2,0
6201,4,1,3,2,4,2,4,4,3,0
64295,4,2,4,4,5,2,23,18,3,0
114834,4,4,4,4,4,4,0,0,4,1
75304,3,3,5,5,3,5,0,70,5,1
45592,4,4,4,4,4,1,0,0,1,1
88566,3,3,4,4,4,5,14,34,2,0
76979,4,5,5,5,5,1,67,43,1,0
69015,5,5,5,3,5,5,10,55,4,1
95480,4,4,4,3,4,5,0,0,5,1
73286,5,3,5,3,4,2,59,51,5,1
114606,4,4,4,5,4,4,1,6,4,1
33127,1,1,4,3,3,2,0,0,4,1
57969,1,5,3,3,2,2,0,0,0,1
109685,3,3,4,4,4,5,0,0,1,0
88157,5,5,5,4,5,5,2,0,4,1
33459,5,3,5,4,5,4,0,10,1,0
6705,4,2,1,4,4,3,44,73,5,0
27735,4,5,4,1,3,3,0,0,4,0
2915,5,3,1,1,2,4,0,0,4,1
117423,4,4,4,4,4,3,0,0,4,1
127936,3,3,3,1,3,5,0,0,5,0
53306,5,2,5,5,1,4,6,0,4,0
24860,5,5,5,5,5,4,0,0,1,1
34870,5,2,3,1,4,1,400,393,1,0
15151,1,2,3,4,3,3,0,0,3,0
26045,4,3,3,2,4,2,0,17,1,0
40938,1,1,4,4,4,3,19,19,2,0
84053,5,5,5,4,5,4,0,9,5,1
12682,3,5,5,3,1,4,9,0,4,1
40794,3,4,3,3,3,4,0,0,1,1
26932,1,1,2,2,4,3,20,31,3,0
15514,3,2,5,4,5,2,0,0,3,0
84877,2,2,2,1,2,2,0,0,4,0
122610,3,2,5,4,5,2,5,0,3,0
78086,3,4,1,4,5,5,1,0,4,0
88878,3,2,5,5,4,5,0,0,4,0
40970,4,3,5,4,5,5,2,0,3,0
57238,4,5,4,3,4,4,0,0,5,1
115576,5,5,5,3,5,3,6,0,4,1
8595,3,1,3,3,4,4,47,55,3,0
26083,1,4,1,2,4,2,0,2,3,0
74187,3,4,3,1,3,1,0,0,3,0
104892,4,4,4,3,4,5,15,19,4,1
87024,3,4,4,5,5,4,8,0,0,1
58941,5,5,5,4,5,5,18,6,4,1
19803,4,1,4,4,4,3,0,0,4,0
116864,3,2,5,3,5,5,65,51,2,0
48223,2,4,4,3,1,4,0,0,3,0
109752,5,5,5,3,5,5,25,14,4,1
115555,4,5,4,3,4,4,7,0,4,1
129842,3,4,5,4,4,4,3,12,2,0
22075,5,4,4,5,5,5,0,0,3,0
50097,3,2,4,3,3,1,0,12,3,0
76304,5,3,4,3,4,5,0,0,4,0
119661,3,5,5,3,3,4,0,0,1,0
126096,5,5,5,4,5,4,0,0,4,1
85960,3,4,3,4,3,5,2,0,5,1
41936,3,2,4,3,5,3,0,18,0,0
108544,2,5,2,5,3,3,0,0,3,1
25691,5,5,5,3,5,1,5,5,1,1
103963,4,4,4,5,5,4,6,0,1,0
48279,5,5,4,4,4,1,0,0,5,1
99847,3,3,5,4,5,3,0,0,0,1
43112,3,2,5,1,3,5,44,22,1,0
7350,5,5,5,3,5,3,0,0,4,1
106636,5,4,5,2,5,3,32,56,3,0
118047,2,1,3,2,3,5,8,0,4,0
4159,3,2,4,1,1,5,17,33,3,0
89735,1,2,4,4,1,1,0,0,2,0
619,5,5,5,4,5,3,0,0,4,1
27100,5,5,5,3,5,4,0,0,4,1
117323,3,3,2,2,3,4,0,0,4,0
25924,4,4,4,2,4,2,0,0,4,1
76166,4,4,3,1,2,2,57,56,2,0
96410,2,4,5,4,1,1,0,0,2,0
15362,3,4,5,5,5,4,0,0,4,1
15015,5,1,1,3,2,3,172,163,1,0
129827,3,5,5,4,5,1,0,0,4,0
13492,4,4,5,1,5,1,33,24,1,0
49974,2,2,2,1,2,2,0,0,4,1
46678,5,4,5,4,5,1,0,0,3,0
5578,3,2,2,3,3,5,8,66,4,0
84773,4,4,4,4,4,4,4,0,4,1
124338,1,2,3,4,4,4,0,6,3,0
116239,2,2,1,2,1,4,0,0,2,0
118884,5,5,5,4,5,5,1,0,5,1
68540,5,4,5,4,5,5,0,0,5,1
53227,4,1,3,1,2,1,10,7,3,0
68610,4,4,4,4,5,4,0,0,4,1
93061,4,4,4,3,4,5,3,0,4,1
54835,5,5,5,3,5,5,12,8,5,1
6648,3,3,3,1,3,1,0,0,4,0
107848,4,2,4,3,4,4,5,0,3,0
96805,3,5,4,5,5,2,13,0,1,0
89777,2,3,3,4,4,5,4,,3,0
93915,5,5,5,4,5,5,0,14,5,1
34330,4,4,4,5,4,1,0,0,3,1
63720,4,4,4,5,4,5,0,0,3,1
117870,3,3,5,4,5,5,6,1,2,0
90553,5,5,5,5,5,2,0,0,5,1
106386,1,1,1,3,1,3,77,70,4,0
119526,1,3,3,2,3,5,28,22,1,0
33183,4,1,2,1,5,4,0,17,4,1
56541,4,4,4,5,4,4,0,0,5,1
72307,5,5,5,5,5,1,7,14,4,0
69017,3,3,5,4,5,4,0,0,4,1
7553,4,3,4,4,5,5,0,0,1,0
24165,4,5,2,1,5,3,0,0,0,1
101442,1,1,1,3,1,5,20,16,5,1
31740,4,4,4,5,4,5,0,0,1,1
82052,5,5,5,5,5,4,0,0,5,1
94132,5,5,5,3,5,4,16,5,5,1
32543,2,5,3,3,4,3,0,0,3,1
72921,2,5,3,3,3,5,0,0,2,0
82762,4,1,3,3,4,1,0,37,3,0
97651,5,3,5,4,4,3,0,0,2,0
79266,3,2,3,5,5,5,103,100,1,0
55682,4,5,4,3,4,3,1,0,4,1
51816,5,5,5,1,5,5,0,0,4,1
79264,3,3,4,4,4,4,0,0,0,1
61901,5,3,5,5,5,3,0,0,1,0
85809,2,4,4,5,4,5,188,199,2,0
82058,3,5,3,3,5,3,9,0,5,1
21117,4,2,4,2,4,1,72,67,3,0
55817,4,4,4,4,4,4,0,0,5,1
92615,2,2,2,2,2,4,0,0,3,0
71995,4,0,4,5,4,5,10,28,3,0
43735,3,3,3,2,2,3,0,0,3,0
26528,1,2,3,2,3,5,6,13,1,0
110799,3,1,3,4,2,5,0,0,3,0
49115,2,2,4,3,4,5,0,4,5,1
86844,4,3,4,5,4,4,0,0,5,0
104701,3,3,1,4,3,3,11,10,5,0
86071,4,4,4,5,4,2,0,0,3,0
108592,2,2,2,2,2,1,14,0,2,0
60060,4,1,5,5,4,3,3,0,5,0
82300,4,4,4,4,4,1,54,47,2,1
111461,4,2,4,3,5,4,7,9,4,0
127172,5,2,5,5,5,5,0,0,1,0
54951,5,2,4,4,4,5,12,6,5,1
79148,2,4,3,3,2,3,59,52,2,0
129154,4,4,4,3,4,5,52,59,4,1
43723,2,2,4,1,4,3,0,0,0,0
44052,3,2,4,5,3,3,0,11,5,0
100326,2,2,2,3,2,3,0,14,4,0
21746,4,4,3,2,4,4,8,0,4,1
30783,3,1,2,2,2,2,4,9,2,0
28675,4,4,5,2,4,2,0,1,5,1
24811,1,3,3,4,4,2,0,0,1,0
92203,1,1,1,2,1,3,31,37,3,0
106848,2,2,2,4,2,5,15,5,3,0
69810,5,5,5,3,5,3,0,0,5,1
28529,3,3,2,1,3,2,0,0,2,0
33688,5,5,5,3,5,2,0,58,1,1
2543,2,2,3,4,3,2,0,0,2,0
14384,3,5,4,3,1,2,5,1,0,1
8412,4,4,4,3,4,4,0,0,5,1
127849,1,1,1,2,1,1,0,0,4,0
27718,5,4,3,1,1,5,0,0,3,0
22486,3,4,4,5,4,2,0,0,1,0
64763,4,4,4,3,4,5,0,0,5,1
10078,5,3,5,3,4,3,22,0,4,0
43057,2,1,5,1,1,4,0,0,3,1
94584,4,4,4,4,4,3,19,16,4,1
70176,4,4,4,5,4,4,0,0,4,1
45826,5,2,4,4,4,4,0,0,0,0
11099,5,3,5,4,4,3,0,0,1,0
91589,5,5,5,3,4,4,0,0,4,1
33943,3,5,4,3,3,5,54,50,5,1
8415,4,4,4,4,4,4,1,0,5,1
32011,3,4,1,2,4,4,0,0,4,1
45215,4,4,4,4,4,1,0,0,1,0
47619,4,4,4,2,4,5,0,0,1,1
35954,2,2,2,2,2,2,0,0,4,0
27309,5,5,5,1,5,2,0,0,4,1
94023,5,5,5,3,5,4,0,0,4,1
57367,3,3,5,2,3,2,0,0,2,0
14440,4,1,2,2,4,5,117,131,5,1
16495,2,2,1,3,2,3,11,10,2,0
18810,2,3,2,2,2,3,18,11,3,0
22783,2,2,1,3,3,4,0,0,3,0
87790,2,5,3,4,3,1,0,0,1,0
59322,4,4,4,3,4,4,11,3,4,1
8192,5,1,5,2,3,4,0,0,3,0
63283,2,2,2,4,2,4,0,0,3,0
65410,4,2,4,5,4,2,0,0,4,1
12132,3,3,4,4,5,4,0,0,4,1
10144,5,5,5,3,5,4,0,0,5,1
81634,4,4,4,3,4,3,0,0,4,1
90429,4,2,4,5,4,4,0,0,4,1
50578,2,4,5,2,5,2,0,3,1,0
53914,2,1,2,1,2,3,10,0,4,0
104327,1,1,1,4,1,4,0,44,3,0
18778,2,3,3,2,3,1,0,0,2,0
70125,5,5,5,5,5,4,0,0,5,1
37949,3,4,4,5,4,4,0,0,4,0
9337,2,2,2,3,2,4,0,0,4,1
56282,2,4,4,1,3,1,0,25,1,1
50351,1,1,1,4,1,1,0,0,3,0
17482,4,1,4,2,3,3,0,0,3,0
7052,3,3,4,1,3,1,0,0,4,0
22690,5,3,3,1,1,1,155,167,1,0
3402,4,5,3,4,4,1,24,22,1,0
24951,1,2,3,3,3,2,33,23,2,0
65516,3,3,3,3,3,4,0,11,4,1
76163,5,4,4,4,5,3,0,0,1,0
128293,3,3,5,5,5,2,0,0,4,1
77503,4,3,4,4,5,2,0,0,4,0
114011,3,2,5,5,1,5,10,7,4,0
49006,1,3,4,4,4,4,0,7,4,0
3480,3,4,3,3,3,5,0,19,5,1
64482,1,1,1,4,1,4,21,17,3,0
4608,4,4,5,3,4,5,0,6,4,1
43122,4,2,5,3,4,4,0,0,3,0
16399,4,2,5,5,5,4,5,5,3,0
44655,5,5,3,1,5,5,7,2,2,1
105340,1,5,3,1,4,3,21,17,3,0
23547,3,5,5,3,5,4,0,0,2,0
88945,4,3,5,5,4,5,0,0,5,1
48096,4,4,4,4,4,1,0,0,4,1
62343,4,3,5,5,5,2,0,0,4,0
127334,4,4,4,4,4,4,11,4,5,1
8508,4,5,4,4,4,5,0,0,4,1
60094,4,5,5,5,4,2,0,4,4,1
62888,4,4,4,5,4,5,31,21,5,1
45640,2,1,2,1,2,1,0,35,4,0
120394,4,4,4,3,4,1,8,12,5,1
122899,5,5,5,4,5,4,14,55,4,1
3939,5,5,5,4,5,4,41,52,5,1
51320,3,2,3,3,4,1,38,27,1,0
5407,3,3,5,3,5,3,45,28,3,0
77759,4,4,4,4,4,4,6,26,4,0
32557,3,3,3,4,3,2,0,0,3,0
12176,2,2,2,4,2,2,0,0,4,0
76965,3,1,4,3,4,1,0,0,2,0
104579,4,4,4,3,4,5,0,0,5,1
110237,4,4,4,3,4,3,63,53,5,1
48182,4,4,4,3,4,1,0,0,3,0
7820,5,3,1,5,3,5,0,0,5,1
92506,5,5,4,5,5,2,0,0,3,1
4840,1,4,4,1,4,1,0,0,1,0
5230,4,4,5,5,5,2,29,53,4,0
62117,5,5,5,3,5,3,0,0,4,1
119310,5,5,4,4,5,3,0,0,5,1
59021,3,2,3,2,3,2,0,8,2,0
67835,4,4,3,4,3,3,7,17,2,0
9318,2,2,2,1,2,4,0,0,4,0
60187,4,4,4,4,4,4,0,0,4,1
39156,4,4,4,3,4,4,0,0,4,1
112935,3,3,3,3,1,2,4,0,1,0
109625,3,3,3,4,3,1,0,4,2,0
107243,5,5,5,5,5,5,0,6,4,1
93051,1,3,1,3,1,5,7,42,4,0
48970,1,1,4,2,4,4,0,0,2,0
126140,4,5,4,3,5,4,16,2,4,1
33777,1,2,1,1,1,1,11,4,1,1
95793,4,5,4,3,4,3,8,7,5,1
35308,3,5,3,3,4,2,16,31,2,0
120143,4,4,4,4,4,1,0,0,1,1
74815,4,4,4,3,5,4,0,0,4,0
14916,1,2,3,4,4,4,0,13,3,0
66516,2,3,2,4,2,4,0,0,2,0
4640,4,4,4,3,4,5,0,0,4,1
17414,5,5,5,4,5,2,0,0,1,1
17567,3,3,3,1,3,2,3,0,4,0
101878,1,5,3,4,4,1,5,0,3,0
52590,4,4,5,1,4,2,0,5,3,1
39706,5,5,5,3,5,5,0,0,5,1
59207,2,2,2,4,2,2,0,0,4,0
97522,3,3,3,4,3,3,55,50,2,0
99931,3,4,3,3,3,4,20,22,5,0
9694,4,3,3,1,2,5,120,97,4,0
83501,3,5,2,2,2,2,0,0,2,0
21925,5,5,5,1,5,4,0,0,3,1
48005,3,3,3,1,3,2,0,24,4,0
45823,5,2,5,4,5,4,8,0,4,0
106217,4,4,4,4,4,5,5,0,5,1
9787,4,4,4,5,4,5,0,0,3,0
89142,5,5,5,5,5,5,0,0,2,1
108031,3,3,3,4,3,5,5,2,4,1
61425,5,5,5,4,5,3,0,0,4,1
86757,2,5,2,5,2,5,0,0,5,0
122477,2,4,2,1,3,3,58,47,3,0
17833,4,1,3,1,4,3,0,0,3,0
51389,3,2,3,4,2,4,0,0,1,0
5520,4,4,4,5,4,5,0,7,5,1
4147,4,4,4,1,4,4,8,0,2,0
42014,5,5,5,2,5,2,0,0,2,1
86827,2,5,3,1,4,1,0,0,3,0
74424,5,5,5,5,5,5,17,9,4,1
64973,5,2,5,2,1,1,0,2,4,0
5726,3,1,2,3,4,3,115,138,3,0
50934,2,5,3,3,3,3,0,0,3,0
13868,4,1,2,3,2,3,0,1,3,0
34047,1,4,1,1,1,3,65,61,4,0
18520,1,2,5,5,1,4,0,0,4,1
80851,2,3,2,4,2,1,7,38,3,0
19366,1,4,1,5,1,4,8,0,2,0
21245,2,5,3,4,2,3,0,2,4,1
120908,5,5,5,4,5,3,0,17,5,1
123154,2,2,3,1,3,2,54,51,2,0
23871,1,1,3,3,3,3,0,10,3,0
92526,3,3,3,3,5,1,0,0,3,0
127697,5,2,3,3,4,5,12,0,4,0
10147,5,5,2,2,2,3,11,0,3,1
24193,4,5,2,3,2,4,0,0,4,1
85937,4,5,5,3,5,3,2,0,3,0
44374,4,5,4,4,4,5,0,0,1,1
54949,2,2,2,3,2,1,1,0,1,0
50119,3,1,3,1,4,5,0,0,3,0
52751,5,4,3,2,2,5,0,0,5,1
107869,1,3,3,2,3,4,21,6,2,0
3659,2,4,3,1,4,5,6,0,3,0
25129,4,3,4,5,3,4,26,30,4,1
98641,1,1,1,4,1,4,96,95,3,0
22615,5,4,5,5,4,5,96,87,5,1
112131,1,2,3,2,4,4,28,16,3,0
118413,5,5,5,4,5,3,0,0,4,1
129578,3,3,4,1,3,3,28,31,1,0
88801,5,5,5,5,5,5,8,6,4,1
26310,2,4,3,1,4,1,8,20,1,0
111724,3,2,5,3,5,2,1,0,3,0
60019,4,3,4,3,4,3,0,0,4,0
45685,1,3,5,1,3,4,0,0,4,1
29721,5,4,5,2,2,2,0,0,2,0
115255,4,4,4,3,4,4,24,16,5,1
46620,3,4,4,1,4,1,0,8,1,0
42489,2,2,3,4,3,1,0,5,1,0
202,5,4,5,4,4,5,17,4,3,0
114980,5,5,5,4,5,5,0,0,4,1
83246,3,3,3,4,3,4,0,1,4,1
17831,2,1,1,3,2,1,0,0,2,1
31969,1,1,2,4,1,3,0,0,4,0
116628,4,4,4,5,4,4,0,0,4,1
48553,5,3,5,4,5,1,0,0,2,0
89453,2,4,3,3,4,5,0,0,2,0
97536,4,2,2,2,2,1,0,0,3,0
124261,5,5,2,1,5,2,0,0,2,0
66864,1,5,1,3,5,4,0,0,1,0
90921,3,5,1,2,2,5,0,0,4,1
73383,5,5,5,4,5,5,0,0,4,1
111699,5,5,5,5,5,4,0,0,4,1
53526,1,3,3,2,3,1,0,0,1,0
25932,5,4,5,1,5,2,5,10,4,0
35635,3,3,5,3,3,5,32,29,5,1
48433,4,4,4,3,4,1,6,0,5,1
115893,5,4,5,4,2,4,0,0,4,1
15012,4,4,4,1,4,5,0,0,5,1
120205,5,5,5,5,5,3,0,0,4,1
58026,4,2,4,3,4,1,9,8,1,0
117203,5,4,5,3,5,5,0,0,1,1
94739,4,4,4,3,4,1,25,19,4,0
87787,4,1,2,4,3,4,0,0,2,0
96796,4,4,4,3,4,3,8,3,5,1
50129,2,3,3,3,2,3,0,0,3,0
98423,4,4,4,3,4,3,0,0,5,1
58155,3,3,3,3,3,3,9,7,4,1
120456,4,1,2,3,3,2,0,0,5,1
23565,5,5,5,2,5,5,0,0,5,1
105919,5,5,5,5,5,5,0,0,4,1
113942,5,5,5,5,5,5,3,2,5,1
25860,2,3,2,4,2,5,3,0,5,0
106153,4,5,3,1,4,3,0,0,4,0
101405,4,2,4,3,4,3,48,38,3,0
63496,4,5,5,5,4,5,0,0,4,1
83,2,3,4,4,3,4,254,254,4,0
121863,4,4,4,5,4,4,0,0,5,1
81734,3,3,3,3,3,3,0,0,5,1
25698,3,2,5,3,1,4,43,51,1,0
95702,4,5,4,3,4,4,0,0,2,0
84659,5,3,5,4,4,5,3,16,1,0
99776,4,4,4,5,4,5,0,0,5,1
118266,4,2,4,5,4,4,8,0,4,0
91394,4,3,3,4,3,4,12,11,3,0
33167,3,4,4,3,5,3,0,1,3,0
14712,3,4,3,4,3,1,5,0,3,0
40033,3,2,4,4,5,5,0,0,3,0
115030,5,2,5,5,4,2,27,19,5,1
25221,1,2,4,2,3,3,15,15,3,0
76605,1,5,3,2,4,1,0,0,2,0
74447,5,5,5,5,5,4,0,0,5,1
23787,2,2,4,1,4,3,12,1,3,0
38464,3,5,4,5,5,4,0,0,1,0
26879,2,4,2,3,2,5,0,0,5,0
74223,3,4,4,2,3,2,0,,4,0
20895,5,5,4,5,4,1,84,65,5,0
11429,4,4,5,3,4,5,2,0,4,1
52453,3,2,5,3,1,4,9,6,4,1
38282,4,4,2,2,3,5,58,56,2,0
45484,4,4,1,4,4,3,0,0,3,0
1943,5,5,5,4,5,5,9,0,4,1
62598,5,5,5,1,5,4,5,58,3,1
35184,3,1,5,2,2,4,2,13,4,1
56438,5,5,5,5,5,3,0,0,3,1
88277,5,2,5,4,4,5,0,0,2,0
17772,2,3,1,1,5,3,0,0,4,0
111506,4,4,4,4,4,5,8,4,4,1
129470,1,3,2,1,4,1,2,0,1,0
69676,4,2,4,5,5,4,0,0,4,0
85343,5,4,5,5,5,4,0,2,5,1
59236,2,4,2,1,2,5,0,0,1,1
120970,4,4,4,3,4,3,0,5,4,1
125409,5,5,4,3,4,1,0,0,2,0
95822,4,4,4,1,4,2,3,0,4,0
129809,3,2,2,4,4,2,0,0,2,0
